p.BIN1,p.BIN2,p.BIN3,p.BIN4,logBIN1,logBIN2,logBIN3,logBIN4,meanCS.BIN1,meanCS.BIN2,meanCS.BIN3,meanCS.BIN4,medianCS.BIN1,medianCS.BIN2,medianCS.BIN3,medianCS.BIN4,type
crRNA083:145-171_consecDouble_23,0.0513047253831111,0.047844306048,0.512486874055111,0.0453693502008889,1.28984263267963,1.32016974020846,0.290317253391107,1.34323744083954,1.03398969483313,-0.100974934838381,-0.0332841973236568,0.375522156003457,0.948869754215629,-0.785559370772978,0.0910721989140054,-0.123927313881572,Consecutive Double
crRNA083:145-171_consecDouble_24,0.00259161383822222,0.554611511352889,0.791851119864889,0.611137941312,2.58642970975484,0.256011120576483,0.101356464747745,0.21386075311386,1.28119024047253,-0.0854580982666002,0.0414821391420145,-0.162000426726751,1.32957984605216,-0.038228963793227,-0.0953702510519208,-0.0631419408234313,Consecutive Double
crRNA083:145-171_consecDouble_25,0.133270106112,0.046557061824,0.203352683463111,0.320028797816889,0.875267256486936,1.33201443544338,0.691750092226534,0.494810939898097,0.743189625423015,-0.544452800959711,-0.47852245566836,-0.406979105282834,0.873583812325222,-0.273203518175001,-0.272288155235276,-0.232248038341085,Consecutive Double
crRNA083:145-171_consecDouble_26,0.00839216243911111,0.0712662216248889,0.200053254144,0.198013715847111,2.07612611850768,1.14711626591133,0.698854379824658,0.703304726352571,1.47967189395362,-0.33405196744447,-0.42422607645344,-0.459470662148144,1.06154634883596,-0.270035928484573,-0.566294408292321,-0.390983971988518,Consecutive Double
crRNA083:145-171_consecTriple_01,0.128919224056889,1,0.232362143096889,0.544733704696889,0.889682317097227,0,0.633834626640374,0.263815752483399,0.47751591302877,-0.0586778470875958,-0.153154892772737,0.184138760760949,0.473105673397041,-0.0586778470875958,-0.0804171632873158,0.170809314783093,Consecutive Triple
crRNA083:145-171_consecTriple_02,0.708087096,0.266246849664,0.805258015800889,0.0714647346631112,0.14991332001389,0.574715522263573,0.094064943377855,1.14590821441476,-0.0344839846552332,-0.19732475707932,0.0374316339744572,0.41672746991774,0.14100646597307,-0.295036009739107,0.0354386176132232,0.285435479414553,Consecutive Triple
crRNA083:145-171_consecTriple_03,0.365481686983111,0.702643313166222,0.542812021248,0.343241270904889,0.437134379147798,0.153265082427145,0.265350542913809,0.464400498653606,-0.0477514529937361,0.0944281701039888,0.188944271201128,0.031682303142494,-0.0644148607589276,0.200925804332296,0.104334928217784,0.0241192375665598,Consecutive Triple
crRNA083:145-171_consecTriple_04,0.0272049361351111,0.332498829312,0.0398816486257778,0.382896718464,1.56535228928395,0.478209879456316,1.39922689714376,0.416918355666112,-0.39221324423452,0.199950177919877,0.508748586878481,0.256243969686443,-0.381622476179446,-0.0536954564886203,0.701401828757587,0.373773495711623,Consecutive Triple
crRNA083:145-171_consecTriple_05,0.923825435704888,0.111492641294222,0.082040576064,0.032283499968,0.0344100844858762,0.952753795851485,1.08597129880906,1.49101938800229,0.0191086820781523,0.0752840073616394,0.612632646398654,0.708833308314968,0.0191086820781523,0.362501572704322,0.477609227906214,0.383112171303731,Consecutive Triple
crRNA083:145-171_consecTriple_06,0.002632029312,0.490179059463111,9.1963392e-05,0.346930988544,2.57970927844373,0.309645245825419,4.03638501848459,0.459756906405881,-0.877733055577853,-0.868064589398725,1.11346740498713,0.348638203225964,-0.963079856014046,-0.868064589398725,1.62682347221677,0.358479670073168,Consecutive Triple
crRNA083:145-171_consecTriple_07,0.182182480888889,0.122290765824,0.0215225761137778,0.344940949496889,0.73949338817035,0.912606335302952,1.66710574764135,0.462255245514094,-0.478453180207872,0.141816032742062,0.509749513896032,0.321394909400582,-0.250752303481419,0.48593309336612,0.789797841109071,0.166615322591498,Consecutive Triple
crRNA083:145-171_consecTriple_08,0.175413930887111,0.144685632,0.605631134222222,0.324366887232,0.755935919139005,0.83957459433317,0.217791806768635,0.488963486848118,-0.255117745475507,-0.191026340953392,-0.128929384330094,0.309308246718787,-0.176340455168233,-0.212299120928935,-0.242488851004469,0.429093638867686,Consecutive Triple
crRNA083:145-171_consecTriple_09,0.0187698842168889,0.0366281072568889,0.323606016,0.0180459843128889,1.7265384063409,1.43618552275306,0.489983413229984,1.74361942449406,0.772963813447696,-0.363625521597001,-0.282007871365992,-0.655877174530708,0.786600542428081,-0.333129239878029,-0.455304020152099,-0.477365534014181,Consecutive Triple
crRNA083:145-171_consecTriple_10,0.413348529792,0.708858337294222,0.419373501198222,0.683180829575111,0.383683602742529,0.149440548284643,0.37739901461213,0.165464328686959,0.688474305776099,-0.353220540897337,-0.518287836380649,-0.925301935642344,0.688474305776099,-0.353220540897337,-0.518287836380649,-0.925301935642344,Consecutive Triple
crRNA083:145-171_consecTriple_11,0.067563996672,0.537056214513778,0.318555674126222,0.582619846656,1.17028466814104,0.269980253638649,0.496814654842617,0.234614725430326,-0.430821142867016,-0.153924981006786,0.280057987559422,0.250423693795112,-0.417520280879803,-0.240655720018795,0.376666926083488,0.344452622286381,Consecutive Triple
crRNA083:145-171_consecTriple_12,0.249330541632,0.967640860423111,0.801884481777778,0.856737036288,0.603224519531425,0.0142858010360647,0.0958881909925514,0.0671524583730671,-0.261194468260278,0.111752378517309,0.154350423736117,0.0887767674088811,-0.305543941070737,0.0795728520502316,0.201896288503092,0.194184550666978,Consecutive Triple
crRNA083:145-171_consecTriple_13,1,0.309699459072,0.104365806023111,0.843956777016889,0,0.509059553191004,0.981441768459708,0.0736797950612367,-0.0195582424850706,-0.420431517455521,0.502402743709128,-0.436966933100224,-0.0195582424850706,-0.420431517455521,0.502402743709128,-0.436966933100224,Consecutive Triple
crRNA083:145-171_consecTriple_14,0.0418043048888889,0.274382110264889,0.0239360568888889,0.0155729756231111,1.37877899350669,0.561644208076507,1.62094739162558,1.80762839621634,-0.442525306660981,0.815691076074033,0.830694884010229,0.738722367512486,-0.267404067623344,0.815691076074033,0.594926065220877,0.389989450399035,Consecutive Triple
crRNA083:145-171_consecTriple_15,1,0.346077180096,0.0689196446862222,0.329844400760889,0,0.460827036606255,1.1616569702143,0.481690883841489,0.125439268028776,0.219671040675794,0.56669140923224,0.349990024584398,0.00268392378130959,0.203060041826719,0.57872912803152,0.311381522511236,Consecutive Triple
crRNA083:145-171_consecTriple_16,0.192469456896,0.0334747161031111,0.167194121159111,0.00793799999999999,0.715638179163085,1.47528309752357,0.776778997190328,2.10028890542886,-0.289995751840684,0.693775414104129,0.424206400701912,0.67722722760165,-0.388595212885657,0.693775414104129,0.208233821980645,0.862621243670973,Consecutive Triple
crRNA083:145-171_consecTriple_17,0.0490136116337778,0.449992173696,0.259991543175111,0.0288548968888889,1.3096832947363,0.346795039447318,0.585040778229626,1.53978047327584,-0.411686973955577,-0.0877599723957863,0.349253968848184,0.43479752438496,-0.605444985096004,-0.31702544187899,0.28369281431915,0.439503114945635,Consecutive Triple
crRNA083:145-171_consecTriple_18,0.169596621696,0.112449784888889,0.723350177272889,0.494060228487111,0.770582802983775,0.949041371012323,0.140651407767681,0.306220105114388,0.0463092257179774,-0.170726929215861,0.0502428312925441,0.0185047385512368,-0.485045744369714,-0.172031889448106,-0.117663347984556,-0.0487249907957432,Consecutive Triple
crRNA083:145-171_consecTriple_19,0.0879962901120001,0.627484397568,0.368012707968,1,1.05553563714358,0.202397068467426,0.434137184301786,0,-0.270093336530675,0.092846917165142,0.587802599332047,0.329063164865787,-0.189859645339564,-0.0295273872542955,0.587802599332047,0.329063164865787,Consecutive Triple
crRNA083:145-171_consecTriple_20,0.029731997376,0.845868861383111,0.772749565496889,0.683625635136,1.52677591419778,0.0726969622473428,0.111961230460525,0.165181660127187,-0.469831590912275,0.0879262019623171,-0.0472903403597459,0.0322854928914326,-0.494728943821322,0.067237089121012,-0.107678965568201,0.0509525930709569,Consecutive Triple
crRNA083:145-171_consecTriple_21,0.152287796856889,0.469946791160889,0.391743183111111,0.204151710776889,0.817334896204665,0.327951311454415,0.406998552135663,0.690046976368711,-0.221030684714676,0.108928004737606,0.196966467383411,0.376751719207727,-0.2564839304503,0.136730175146242,0.11353943998306,0.460542775422069,Consecutive Triple
crRNA083:145-171_consecTriple_22,0.99253037511111,0.188725260288,0.469200079985778,0.00532836260977778,0.00325619333937421,0.72416996698144,0.328641922521174,2.27340622789425,-0.0128002790803473,0.203280323580799,0.448925548384907,0.592582956164016,-0.0754898619052316,0.312877102826585,0.448925548384907,0.804636639672448,Consecutive Triple
crRNA083:145-171_consecTriple_23,0.0552367094897778,0.014293804416,0.0347182908302222,0.132035710520889,1.25777220071246,1.84485216470254,1.45944166314053,0.879308593152451,1.03122604067777,-0.589639294800896,-0.689396393668679,-0.539624085190594,1.01469911850467,-0.813851916505075,-0.910597600665908,-0.470675140483418,Consecutive Triple
crRNA083:145-171_consecTriple_24,0.00839216243911111,0.149122649201778,0.0843959851448889,0.242088721927111,2.07612611850768,0.826456389569669,1.07367821298209,0.616025442358808,1.02337989100967,-0.70268620784687,-0.453469843600059,-0.293142543715322,1.19238368935575,-0.70268620784687,-0.65486123567381,-0.126207523464084,Consecutive Triple
crRNA083:145-171_consecTriple_25,0.0629364460657778,1,0.846843904888888,0.680002459776,1.20109778474023,0,0.07219663393477,0.167489516315512,0.996423337579136,-0.152900590134831,-0.356719950994511,-0.330426569898488,0.996423337579136,-0.152900590134831,-0.356719950994511,-0.330426569898488,Consecutive Triple
crRNA083:145-171_FirstOrder_01,0.00235643653688889,0.023287176,0.160833191480889,0.195088413127111,2.62774425208516,1.63288317449574,0.793624320080852,0.709768523862228,1.04173936101541,-0.538286586784336,-0.34760945094396,-0.493763925884109,0.994004285559016,-0.51270205315478,-0.266903745622793,-0.410792093831698,First Order
crRNA083:145-171_FirstOrder_02,0.201364242432,0.018325246656,0.0985768942222222,0.0211894579128889,0.696017647452749,1.7369501710869,1.00622486891003,1.67388015364562,0.592796212894719,-0.780738239350481,-0.345941660207794,-0.629460316379605,0.714333565418518,-0.583693153338401,-0.702470676493244,-0.499529564998834,First Order
crRNA083:145-171_FirstOrder_03,0.0985499648568889,0.0168120883342222,0.0881501104497777,0.112718803399111,1.00634352625478,1.77437833678672,1.05477713920472,0.948003630259962,0.572950922152686,-0.659199935410959,-0.489945879217026,-0.50651668207713,0.658256496439533,-0.762333108707664,-0.745747875813575,-0.557134306046153,First Order
crRNA083:145-171_FirstOrder_04,0.024727224,0.0636942222222222,0.384147456,0.567753135047111,1.60682463694047,1.19589996124098,0.415502038562887,0.245840458993032,1.08780945895545,-0.339951417958238,-0.0805229754164688,0.1107076073292,0.929666572995562,-0.531998130237082,-0.375196868564953,0.172305897643865,First Order
crRNA083:145-171_FirstOrder_05,0.007613149632,0.192576576192,0.324366887232,0.349214673976889,2.11843563431896,0.715396538858495,0.488963486848118,0.456907515558405,1.12853133844445,-0.388038178390422,-0.402263979434271,-0.340382502826262,1.18914172775546,-0.286666422547865,-0.272803329062469,-0.341627605856723,First Order
crRNA083:145-171_FirstOrder_06,0.152781880888889,1,0.271919590464,0.165136387392,0.815928147701209,0,0.565559502512077,0.782157220484208,0.409413081561892,-0.0301831835105276,-0.0642144320955307,-0.159742365226348,0.391332718922734,-0.018642829876566,-0.0816477888920027,-0.162278908912166,First Order
crRNA083:145-171_FirstOrder_07,0.0380730275697778,0.112449784888889,0.0938049460551111,0.227598111111111,1.41938258668529,0.949041371012323,1.0277742619641,0.642831346571454,0.871385201130596,-0.40448549048151,-0.517096609244323,-0.4164907647619,1.06283419030218,-0.295030278053829,-0.12869485446826,-0.378148250370734,First Order
crRNA083:145-171_FirstOrder_08,0.00909388414577778,0.464043588096,0.0114675020657778,0.426299862912,2.04125058291845,0.33344122379753,1.94053117296133,0.370284807011727,1.08247479202542,-0.140579289021625,-0.968010705526374,-0.242262855197951,1.21992109514479,-0.148292427301886,-1.08674062681356,-0.372900726997919,First Order
crRNA083:145-171_FirstOrder_09,0.434605689024,0.448220664334222,0.680496577592889,0.530242142784,0.361904593028012,0.348508125044492,0.167174054643249,0.275525758211371,-0.00169523754252585,-0.0911313555607784,0.0830188396290143,0.0668615077497209,0.00972206451696889,-0.317377697819841,-0.12008193403805,0.131355053713483,First Order
crRNA083:145-171_FirstOrder_10,0.590041300992,0.032283499968,0.00239936005688889,0.00685817082311111,0.229117588077942,1.49101938800229,2.61990457529743,2.16379170169255,-0.0192172392503942,0.454782154917076,0.979791380047475,0.644516229915539,0.206328545666995,0.521765493711457,0.646445985768269,0.652851815166344,First Order
crRNA083:145-171_FirstOrder_11,0.018688512,0.184421944888889,0.408210897024,0.526095718343111,1.72842527625173,0.734187402278622,0.389115406150508,0.278935232716293,0.856253357325526,-0.0967612503619633,-0.275993993320206,-0.00894192239414976,0.844127787532992,-0.0975397367670938,-0.39000526710879,0.067641006546489,First Order
crRNA083:145-171_FirstOrder_12,0.0190977351111111,0.352421991936,0.140435078592,0.314927764423111,1.71901813469315,0.452936998448288,0.852524398359261,0.501789049734325,0.869645936490675,-0.0978696571813081,-0.34627270840608,-0.0633703455035165,0.735704446967005,0.199023783038741,-0.292129629820455,-0.00442628204588327,First Order
crRNA083:145-171_FirstOrder_13,0.035856192,0.0702445004728889,0.325835632128,0.981493608903111,1.44543583527585,1.1533876715335,0.487001424661015,0.00811252400809012,1.05365153714554,-0.246574333061179,-0.140424541120334,0.0990642202330289,0.936399772365086,-0.246574333061179,-0.074302681599635,0.12236466888792,First Order
crRNA083:145-171_FirstOrder_14,0.104704994496,0.359040933888,0.055592675328,0.130991365127111,0.980032601699204,0.444856035131281,1.25498242557953,0.882757331834665,0.807701912969628,-0.171763263741653,-0.723150259268992,-0.435963223347773,0.808542320495182,0.220878821378743,-0.863088369072543,-0.383611119578987,First Order
crRNA083:145-171_FirstOrder_15,0.00198705880177778,0.267622520888889,0.100407791736889,0.518239951879111,2.70178928089735,0.572477342749396,0.998232584232487,0.285469109660074,1.08352642590498,-0.218453469839422,0.29284952621929,0.0593815115933862,1.42437671813645,0.00909915032916726,0.310849491187097,-0.0513904291799267,First Order
crRNA083:145-171_FirstOrder_16,0.00479744045511111,0.219230872590222,0.0712662216248889,0.0502530457528889,2.31899040693687,0.659098287544087,1.14711626591133,1.29883761124902,1.25855816711325,-0.265197431384208,-0.473007241216817,-0.564279548934318,0.742861600618466,-0.327067930455777,-0.514996768052095,-0.622357291823816,First Order
crRNA083:145-171_FirstOrder_17,1,0.517867831296,0.131238365376,0.194700563512889,0,0.28578106547282,0.881939187556062,0.710632791519599,-0.217529568682211,0.20474147473788,0.485719669248052,0.39595144502625,-0.217529568682211,0.114249743168915,0.431283419086974,0.182860100977393,First Order
crRNA083:145-171_FirstOrder_18,0.069301272576,0.0666115108408889,0.212645609088,0.069301272576,1.15925879038588,1.17645071583391,0.672343580589461,1.15925879038588,0.578191411467869,-0.338489162165895,-0.389825940106084,-0.474428311910672,0.483727503599216,-0.366054093031296,-0.563986682155347,-0.498389825180181,First Order
crRNA083:145-171_FirstOrder_19,0.105347092024889,0.172872055694222,0.383158459968,0.040186958976,0.977377448048047,0.762275203594948,0.416621580972862,1.39591485645816,0.728839339758488,-0.296813269366048,-0.307698173504969,-0.799930320109964,0.754485334707561,-0.365621902019743,-0.314153794475678,-0.823020333854726,First Order
crRNA083:145-171_FirstOrder_20,0.027309436416,0.00820850239288889,0.156485093376,0.0190154174008889,1.56368726228966,2.08573607087476,0.805527026634366,1.72089413709893,0.774889664166315,-0.645518092408248,-0.279408676423048,-0.715124383960905,0.735939691350299,-0.559789082749728,-0.592146172504857,-0.642790044451445,First Order
crRNA083:145-171_FirstOrder_21,0.0139891290808889,0.00274366828088889,0.179505082368,0.00962061522488889,1.85420932247299,2.56166839751633,0.745923250633685,2.0167971545494,0.941369368584035,-0.74509099022328,-0.553241037728463,-0.92014136710801,0.926688745763702,-0.691177479160017,-0.593342788990176,-0.602617676379724,First Order
crRNA083:145-171_FirstOrder_22,0.00655052314311112,1,0.664115784199111,0.657092653056,2.18372401465038,0,0.177756197657388,0.182373388623023,1.07625232616228,-0.199674011777721,0.0985493256925521,-0.326150022798881,0.938013688705463,-0.199674011777721,0.153271844784366,-0.326150022798881,First Order
crRNA083:145-171_FirstOrder_23,0.0120438747591111,0.055592675328,0.608590436110222,0.501670314439111,1.91923376924278,1.25498242557953,0.21567487678428,0.299581596912689,1.04963472188969,-0.415549259613602,-0.195467897435802,0.0205546884846774,1.15329050867649,-0.556292234472954,-0.239644655136417,-0.0214970376260966,First Order
crRNA083:145-171_FirstOrder_24,0.172965148608,0.851808887424,0.0755657102222222,0.00977777777777778,0.762041395668955,0.0696578329884194,1.12167523147678,2.00975983728916,1.31202320633359,-0.232574244631091,-0.991320828680296,-1.19228347546658,1.31202320633359,-0.232574244631091,-0.991320828680296,-1.19228347546658,First Order
crRNA083:145-171_FirstOrder_25,0.0120438747591111,0.067351366272,0.0811080480071111,0.0705743214151111,1.91923376924278,1.17165358986866,1.09093605045388,1.15135328898111,0.935943917759698,-0.690805606306799,-0.414114339458881,-0.74988137843297,0.99692491982931,-0.521829614236677,-0.461402681349416,-0.79632306947336,First Order
crRNA083:145-171_FirstOrder_26,0.252020216846222,0.025129505856,0.0280484408888889,0.186485650567111,0.598564619089163,1.59981605124516,1.55209127459217,0.729354580044445,0.524100327151601,-0.880100048361705,-0.975599677193121,-0.606547508975262,0.732757345254331,-0.636716967198676,-0.744182705891001,-0.525933887585299,First Order
crRNA083:145-171_FirstOrder_27,0.00292358462577778,0.0206244142222222,0.353525916039111,0.0714647346631112,2.53408433060166,1.68561837750139,0.45157874373349,1.14590821441476,1.36311049942896,-0.563168929339109,-0.234420140248383,-0.364863029869437,1.44813872978279,-0.705509137962464,-0.11641567146532,-0.346118570875684,First Order
crRNA083:145-171_randomDouble_008,0.0250545837937778,0.0431424175217778,0.0735714228551111,0.348928666887111,1.60111280735244,1.36509552249377,1.13329084471667,0.457263348810845,0.79209473908498,-0.638355712587155,-0.623113026495851,0.0271232647719433,1.13982023391594,-0.597515402652215,-0.443362218431041,0.0100280253932899,Random Double
crRNA083:145-171_randomDouble_010,0.014429078016,0.146922999352889,0.429659541504,0.0117135128248889,1.84076141841143,0.832910214351295,0.366875539331705,1.93131284261489,1.07649027219449,-0.478597414213331,-0.285759366842545,-0.939433534048737,1.04576468395299,-0.328855322892066,-0.32156356897885,-0.952600014441602,Random Double
crRNA083:145-171_randomDouble_017,0.520476419463111,0.582917259264,0.486527495111111,0.167821620864,0.283598941713547,0.234393085713066,0.312892611433412,0.775152088697745,-0.0313193545825103,-0.0262041966172805,0.189934147558732,0.370830331254832,-0.149889449727985,-0.0529205463020052,0.0902021306401506,0.508414454372913,Random Double
crRNA083:145-171_randomDouble_027,0.0230527431111111,0.0172252487608889,0.020189577216,0.0727640619448889,1.63727738927057,1.76383449744929,1.69487277539419,1.13808306509218,0.817042866133794,-0.433499776553892,-0.761893517344287,-0.4979432937591,0.761687070928372,-0.451272485133034,-0.759494330611932,-0.301949458906831,Random Double
crRNA083:145-171_randomDouble_031,0.537836807032889,1,0.119444511864889,0.447643003392,0.269349480014737,0,0.922833800050149,0.349068199090187,0.150362717277876,0.0430515730931707,-0.379158323376144,0.136628575523754,0.0334947862917252,0.0430515730931707,-0.356852002212313,0.190909513267984,Random Double
crRNA083:145-171_randomDouble_033,0.294299246784,0.336498390136889,0.0230214050702222,0.200177422848,0.531210849412353,0.473017009170578,1.63786817351152,0.698584906304499,-0.116726548065907,0.194802120018471,0.495687641766335,0.42448412270489,-0.130538238195275,0.180055901052574,0.698701654558569,0.351967602818477,Random Double
crRNA083:145-171_randomDouble_043,0.237436926222222,0.179880028992,0.556705165767111,0.850167877632,0.624451738593487,0.745017051107072,0.25437474877795,0.0704953082500013,-0.281649826667933,0.246648495799426,-0.0139096161557473,-0.0924338794744323,-0.42242989611629,0.237918655077542,-0.267543433575184,-0.193840862661613,Random Double
crRNA083:145-171_randomDouble_047,0.449671593984,0.392361236928,0.277036224,0.654057191424,0.347104546200454,0.406313905012336,0.557463440846191,0.184384274865492,-0.148265605618924,-0.0487252743285004,-0.347376880914398,-0.192855529349738,-0.236989508643778,-0.0183325451030728,-0.4335007197771,-0.299128578063748,Random Double
crRNA083:145-171_randomDouble_055,0.352554922993778,0.583106276849778,0.714352888888889,0.101032216519111,0.452773216558901,0.234252283589159,0.146087194615369,0.995540119034337,0.32465807959367,-0.0945882316261703,-0.0514023487782376,-0.481821862051245,0.663008820500735,-0.157964117845701,0.0724916745290849,-0.326557098153313,Random Double
crRNA083:145-171_randomDouble_063,0.152781880888889,0.139812537592889,0.179972279864889,0.247467232369778,0.815928147701209,0.854453881785888,0.744794381723339,0.60648229872279,-0.365564027307566,-0.209229340263434,0.271408173890482,0.312363364485633,-0.35589177900292,-0.202170655157998,0.150514694057123,0.481155729788669,Random Double
crRNA083:145-171_randomDouble_075,0.112584240576,0.335661792312889,0.368735214144,0.701690133767111,0.94852239731667,0.474098090780699,0.433285385371516,0.153854629899323,0.56722700365371,0.192324825673559,0.0386161292386994,-0.063218317397377,0.545673333489136,0.0858079137087573,0.0376117606579037,-0.17787019502921,Random Double
crRNA083:145-171_randomDouble_078,0.00119984000711111,0.021548201472,0.249330541632,0.245009856,2.92087666117009,1.66658897252794,0.603224519531425,0.610816444940289,1.06112253401689,-0.584900290310176,-0.522480302134933,-0.410261811729253,1.07569664118864,-0.454198721534589,-0.378953409371278,-0.410261811729253,Random Double
crRNA083:145-171_randomDouble_080,0.237413319111111,0.117715740672,0.535550844920889,0.150485270016,0.624494920367945,0.929165460436787,0.271199291180714,0.822506008135562,0.495478270351769,0.240416843077549,0.0481317856757425,0.240311453998235,0.6269896221545,0.453811390093822,0.0583520851290794,0.199819154482663,Random Double
crRNA083:145-171_randomDouble_088,0.0300096917048889,0.668957970432,0.093296738304,0.268063772280889,1.52273846613974,0.174601167408346,1.03013353911883,0.571761875168977,-0.415815633178343,0.0176677090085802,0.254859605303631,0.259194097648079,-0.355672743369546,0.0917482281107242,0.543979634883224,0.255305507795568,Random Double
crRNA083:145-171_randomDouble_097,0.167228904,0.0166545034808889,0.712350277632,0.032293748736,0.776688656545211,1.77846831035944,0.147306402099968,1.49088153810885,0.513195437797513,-0.46047127734091,-0.221413593910131,-0.62590579941229,0.462912595156537,-0.448493904494346,-0.166822640733986,-0.493337150262184,Random Double
crRNA083:145-171_randomDouble_098,0.245691844216889,0.659734123968,0.345792888888889,0.0328823203271111,0.609609259760818,0.180631051969681,0.461183942086013,1.48303754424313,-0.0484668986545673,0.0444507819892365,0.190500163208474,0.434658783803869,-0.0804880678158923,-0.0842198228869463,0.186474781592882,0.406493983345334,Random Double
crRNA083:145-171_randomDouble_100,0.099290320440889,0.0171153867662222,0.664994437824,0.731267149824,1.00309308769808,1.76661328241344,0.17718198722689,0.135923935628955,0.821402634782547,0.419753270869117,0.121325554673041,0.0890329957068284,0.824570554132856,0.734627895730457,0.11444014809619,0.215233061923864,Random Double
crRNA083:145-171_randomDouble_107,0.089373,0.00343990488888889,0.00350605511111111,0.0958054346382222,1.04879366377752,2.46345356521968,2.45518126158411,1.01860985452848,0.642666247740183,-0.908403044540795,-0.905145440848569,-0.722402989217189,0.615653865786526,-0.662263630582311,-0.950829411331426,-0.817034812655748,Random Double
crRNA083:145-171_randomDouble_110,0.656678456888889,0.00916867572622222,0.202356834680889,0.426383046712889,0.182647231021291,2.03769338693916,0.693882122559452,0.370200071489491,0.0455906980650293,0.357363607771286,0.346324727104978,0.190988058439405,0.0749611279743499,0.751087981478695,0.448350831856454,0.018106708747321,Random Double
crRNA083:145-171_randomDouble_120,0.032823144,0.0266349466808889,0.033718272,0.193410488448,1.48381982192842,1.57454816826976,1.47213469027785,0.713519978280011,0.774610200203336,-0.551989696430581,-0.731520927895098,-0.424580505725014,0.812988822258353,-0.542240920853124,-0.495258584989344,-0.573860051914269,Random Double
crRNA083:145-171_randomDouble_121,0.460594318904889,0.125643777777778,0.185321185777778,0.0964949103502222,0.336681423044549,0.900859013984953,0.73207492962635,1.01549559303037,0.395698671527173,-0.388143417827145,-0.427803115626302,-0.518771944438129,0.514475075836969,-0.584330561962979,-0.58752772912051,-0.680560079659932,Random Double
crRNA083:145-171_randomDouble_127,0.226573550976,0.206158430208,0.262659603726222,0.763052512704,0.644790788804465,0.685798901377014,0.580606715290901,0.117445573194774,0.307645173541599,0.252895187713831,0.170875622055013,0.0740359141209332,0.785409935546267,0.0960890385956692,0.407079510461673,0.0668953784194662,Random Double
crRNA083:145-171_randomDouble_133,0.007218312,0.0222674478008889,0.0126917020231111,0.519357383111111,2.14156435018591,1.65232955707951,1.89648013285572,0.284533690130332,0.974447906751003,-0.573509032014589,-0.775867417496727,-0.0595373884641408,0.891021691574581,-0.446316747451182,-0.733060471489447,-0.142534924592225,Random Double
crRNA083:145-171_randomDouble_150,0.152784222222222,0.155628515328,0.526095718343111,0.497873951729778,0.815921492328531,0.807910825630485,0.278935232716293,0.302880594985733,-0.1447188799294,-0.0188826464931849,0.130450007560999,-0.217927449785184,-0.463052469833186,-0.101559247363961,-0.0474603132375016,-0.397344950878123,Random Double
crRNA083:145-171_randomDouble_154,0.320839224888889,0.157944150072889,0.149122649201778,0.765485412216889,0.493712541536812,0.8014964548371,0.826456389569669,0.116063081195733,0.339488483973797,0.300596329541706,0.115254397642207,0.0350949125060214,0.27812311154923,0.206406734366802,0.480991972606491,0.117634938390737,Random Double
crRNA083:145-171_randomDouble_160,0.007194241536,0.00119984000711111,0.00119984000711111,0.000592131825777778,2.14301498547899,2.92087666117009,2.92087666117009,3.22758159592151,-0.0458283287572081,-1.09183035365714,-0.925186350800018,-1.4101113621491,0.95425476173444,-0.274482671426903,0.0257994209140741,-1.54032798344529,Random Double
crRNA083:145-171_randomDouble_161,0.014016,0.296833544647111,0.170578084295111,0.0209255092408889,1.85337591117599,0.527487021749008,0.768076767313263,1.6793239642634,1.0062680073824,-0.359336465562605,-0.423972383906059,-0.596194175157167,1.21878010635547,-0.176586493563545,-0.181922862811293,-0.560190424874154,Random Double
crRNA083:145-171_randomDouble_163,0.359323661319111,0.00231736446577778,0.0743362323342222,0.00993304166399999,0.444514183736117,2.63500565674596,1.12879945451179,2.00291774288251,0.479190536802122,-1.00119761875874,-0.735411765575787,-0.944933371496852,0.566803908333352,-1.03131625615253,-0.773165114314878,-1.25342833619257,Random Double
crRNA083:145-171_randomDouble_174,0.009183772224,0.513604934158222,0.184235093895111,0.413770296376889,2.03697889618811,0.289370812689601,0.734627639973538,0.383240689558717,1.17101367115658,-0.244483175720446,-0.196734205978558,-0.356747753634436,1.19379941534549,-0.180437757676495,-0.107199316301418,-0.264404614483705,Random Double
crRNA083:145-171_randomDouble_180,0.546659918279111,0.249330541632,0.151653390065778,0.402024366023111,0.26228276790166,0.603224519531425,0.819147877009073,0.395747624257079,0.284334573569724,0.209251304664855,0.403948757857564,0.194703566991874,0.197763831846335,0.0659419638782154,0.519913991285537,0.0185169579075528,Random Double
crRNA083:145-171_randomDouble_183,0.739287,0.150807710833778,0.520133538801778,0.373344111111111,0.131186930591207,0.821576452319379,0.283885141520448,0.427890694562374,0.209148366843228,0.262028708476362,-0.0745177216605534,0.0728663226813177,0.143759247200377,0.33390958877116,-0.28712031315915,-0.0880739635228176,Random Double
crRNA083:145-171_randomDouble_185,0.040037348544,0.782047850496,0.081426456576,0.0951182222222222,1.39753469120366,0.106766673320465,1.08923446392967,1.0217362753605,0.928955012710161,-0.230991437704422,-1.06960003825728,-0.560760707931083,0.987299071371758,-0.230991437704422,-1.06960003825728,-0.697256427431908,Random Double
